gene,objective function,constraint
Parvb,4.17323448108052,1
Plcg2,4.173234481080367,1
Lysmd3,4.173234481080003,1
Lamc1,4.173234481079757,1
Gga3,4.173234481079734,1
Zfp831,4.173234481079568,1
Nxt2,4.173234481079498,1
Arnt,4.17323448107935,1
Trmt12,4.17323448107925,1
BC049352,4.173234481079162,1
Mrps22,4.173234481078995,1
Xpot,4.173234481078468,1
Zswim8,4.173234481078426,1
Smpd1,4.173234481078424,1
Nsun3,4.173234481077963,1
Syt14,4.173234481077933,1
March6,4.173234481077717,1
Gm20342,4.173234481077645,1
Itgb3bp,4.173234481077437,1
Saysd1,4.173234481077268,1
Gm13185,4.173234481076931,1
Gm15943,4.173234481076818,1
Lats2,4.173234481076793,1
Ndrg3,4.173234481076789,1
Zdhhc15,4.173234481076761,1
Dip2c,4.173234481076509,1
Ascl4,4.173234481076464,1
Ncln,4.173234481076287,1
Cd200r2,4.173234481075758,1
Cd200,4.173234481075662,1
A730063M14Rik,4.173234481075529,1
Isoc2a,4.1732344810754025,1
Jag2,4.1732344810753546,1
Endov,4.173234481075143,1
Apobr,4.173234481074897,1
Mex3a,4.17323448107479,1
Zbtb21,4.1732344810744575,1
F8a,4.173234481074358,1
Lins1,4.173234481074301,1
Pdgfa,4.173234481074067,1
Nek4,4.1732344810740605,1
Inpp1,4.173234481073589,1
Abcb1b,4.173234481073579,1
Htr7,4.173234481073196,1
Hspe1-rs1,4.173234481073067,1
Poglut3,4.1732344810729,1
Gm34106,4.173234481072892,1
Sh3bp2,4.173234481072833,1
Dck,4.173234481072798,1
Bag4,4.1732344810724555,1
Tmem14a,4.173234481072263,1
Arntl,4.173234481072076,1
Isoc2b,4.173234481072072,1
Znhit3,4.173234481072006,1
Baiap2,4.173234481071874,1
Gm17056,4.173234481071763,1
Hook1,4.173234481071616,1
A930024E05Rik,4.1732344810714,1
Kcnk13,4.173234481071332,1
4930470G03Rik,4.17323448107127,1
C430042M11Rik,4.173234481071217,1
Epor,4.173234481071156,1
Prdm11,4.173234481071118,1
Kntc1,4.173234481071102,1
5430405H02Rik,4.173234481071047,1
Gm10131,4.173234481070992,1
Rac3,4.173234481070988,1
Pde8a,4.173234481070898,1
Tbp,4.173234481070864,1
Lair1,4.1732344810708515,1
9430037G07Rik,4.173234481070632,1
Gm9828,4.173234481070578,1
Mmachc,4.173234481070496,1
Usp46os2,4.1732344810704385,1
Hunk,4.173234481070333,1
Nemp2,4.1732344810702555,1
C030029H02Rik,4.173234481070104,1
Rnf43,4.173234481069812,1
Zfp574,4.173234481069754,1
Gcc1,4.173234481069739,1
Usp12,4.173234481069718,1
Tro,4.173234481069557,1
Sp3,4.173234481069509,1
Gm14963,4.173234481069461,1
P4htm,4.173234481069217,1
2310034G01Rik,4.173234481069083,1
Gm15473,4.17323448106889,1
Csnk1g3,4.1732344810688655,1
Fam131a,4.173234481068824,1
Fgfbp3,4.173234481068595,1
Gm30091,4.173234481068546,1
Insc,4.173234481068518,1
Gm43560,4.173234481068331,1
Zfp874b,4.173234481068123,1
Tanc1,4.173234481067919,1
Adar,4.173234481067645,1
2810403D21Rik,4.173234481067553,1
Bet1l,4.173234481067294,1
Gm50092,4.173234481066995,1
Usp9x,4.173234481066937,1
Acbd4,4.1732344810667055,1
Gm13380,4.173234481066281,1
Arhgap23,4.173234481066271,1
Mrvi1,4.173234481066247,1
Zfp449,4.173234481066245,1
Zcchc8,4.173234481066223,1
C1galt1c1,4.173234481066178,1
Slc45a4,4.173234481066128,1
Gm10037,4.173234481065928,1
Nadk,4.173234481065825,1
Trit1,4.173234481065801,1
Def8,4.173234481065685,1
Acot6,4.173234481065477,1
Pcdhga5,4.173234481065198,1
Car9,4.173234481065166,1
Tmem109,4.173234481064928,1
Mapt,4.173234481064662,1
Galc,4.1732344810644095,1
1700067K01Rik,4.173234481063897,1
Gm50394,4.173234481063252,1
Gm30373,4.1732344810629565,1
4930507D05Rik,4.173234481062936,1
AC160336.1,4.173234481062753,1
Spag16,4.1732344810626145,1
Bcat1,4.173234481062303,1
Ankrd34b,4.173234481062221,1
Slc27a4,4.173234481061696,1
Gm16253,4.173234481061522,1
Syt11,4.173234481061468,1
Rsf1os2,4.173234481061463,1
Scaf8,4.173234481061334,1
Ttll11,4.17323448106127,1
Garem1,4.173234481061157,1
Gpaa1,4.173234481061035,1
Il16,4.173234481061012,1
Clpx,4.1732344810607565,1
Gm38394,4.173234481060587,1
Hist1h2ah,4.173234481060508,1
Tns1,4.173234481060486,1
Kcp,4.173234481060095,1
Sema6d,4.1732344810595645,1
Galnt14,4.173234481059474,1
Scrn2,4.173234481059441,1
Dedd,4.173234481059152,1
Iqcg,4.17323448105891,1
1700019D03Rik,4.1732344810586826,1
Gm15489,4.173234481058544,1
Bspry,4.173234481058523,1
Eml5,4.173234481058487,1
Mthfr,4.173234481058293,1
C230024C17Rik,4.173234481058233,1
Gm10553,4.173234481058126,1
Nmnat1,4.173234481058059,1
Gm15651,4.17323448105796,1
D930028M14Rik,4.173234481057507,1
Trappc2,4.173234481057218,1
Abcc10,4.173234481057128,1
Fam220a.1,4.17323448105696,1
Cluap1,4.173234481056838,1
Gm9939,4.173234481056785,1
A230060F14Rik,4.173234481056302,1
Hist1h4f,4.173234481056207,1
Nat8f4,4.173234481056161,1
Cavin1,4.173234481055995,1
Klra6,4.173234481055913,1
Frg2f1,4.173234481055882,1
Tas1r1,4.173234481055865,1
Bms1,4.173234481055802,1
Kcnk10,4.1732344810557125,1
9130015A21Rik,4.173234481055683,1
Gm33023,4.173234481054981,1
Igfbp2,4.173234481054504,1
Rasl12,4.173234481054226,1
D030047H15Rik,4.1732344810538,1
Cpped1,4.173234481053118,1
2810405F17Rik,4.173234481053069,1
Syne4,4.173234481052905,1
Ccdc141,4.173234481052355,1
Akt1s1,4.173234481052299,1
Col5a1,4.1732344810522095,1
Ftsj1,4.173234481051922,1
Tulp3,4.17323448105143,1
3110083C13Rik,4.173234481051152,1
Afmid,4.173234481051097,1
Galnt11,4.173234481050911,1
Haao,4.17323448105041,1
Rab6a,4.173234481049949,1
Pard3b,4.173234481049385,1
R3hcc1,4.17323448104929,1
9530052C20Rik,4.173234481048936,1
C030010L15Rik,4.173234481048926,1
Zmym6,4.17323448104886,1
1300002E11Rik,4.173234481048458,1
Gm43848,4.173234481048184,1
Zfp358,4.173234481048113,1
Cdkl3,4.173234481047901,1
2610301B20Rik,4.173234481047695,1
Ptcd2,4.173234481047549,1
Tnrc18,4.173234481047231,1
Tubg2,4.173234481047159,1
Trrap,4.1732344810469115,1
Tmem8,4.173234481046904,1
Wdr4,4.173234481046786,1
Proz,4.173234481046536,1
Ubtd2,4.173234481046531,1
Gm16181,4.173234481046503,1
Eva1b,4.173234481046412,1
Sp1,4.173234481046102,1
Ciao3,4.17323448104596,1
Gm28989,4.1732344810458635,1
Tlr2,4.1732344810454824,1
Zfp54,4.173234481045294,1
E030018B13Rik,4.173234481045033,1
Arhgap39,4.1732344810449975,1
Strc,4.1732344810446005,1
Cfap77,4.1732344810442825,1
Rps6kc1,4.173234481044127,1
Tbx19,4.173234481044092,1
Aar2,4.173234481043766,1
Disc1,4.173234481043538,1
Slc30a1,4.173234481043446,1
4930550C14Rik,4.17323448104295,1
Acer2,4.173234481042841,1
Syp,4.173234481042661,1
Icosl,4.173234481042442,1
Slc9a8,4.1732344810423,1
Gm26740,4.173234481042271,1
4930486L24Rik,4.173234481042115,1
Usp32,4.173234481042101,1
Tstd2,4.173234481042076,1
Itpkc,4.173234481041835,1
Dhrs9,4.173234481041755,1
A930012O16Rik,4.173234481041339,1
Gm45022,4.173234481041336,1
Zfp330,4.1732344810411615,1
Gm19265,4.17323448104116,1
Hsf4,4.173234481041159,1
4933412E12Rik,4.173234481041155,1
Cby1,4.17323448104097,1
Galr3,4.173234481040969,1
Magee2,4.173234481040593,1
Keap1,4.173234481040145,1
Cd69,4.173234481040133,1
Mcub,4.173234481040017,1
Acot11,4.173234481039616,1
Pax9,4.173234481039313,1
Milr1,4.1732344810390565,1
Fdxacb1,4.173234481038992,1
Carmil3,4.173234481038951,1
Gm10785,4.173234481038872,1
Phf11c,4.173234481038836,1
Gm44699,4.17323448103878,1
Rabif,4.173234481038678,1
Dnah1,4.173234481038602,1
Clcn6,4.173234481038508,1
Zfp946,4.173234481038323,1
Asb7,4.173234481038093,1
Gm614,4.173234481038074,1
Bik,4.173234481038042,1
Ptpn23,4.173234481037772,1
Gipc3,4.173234481037696,1
Tmem131,4.173234481037516,1
Tm7sf3,4.173234481037493,1
Gm29488,4.173234481037367,1
Olfr889,4.173234481037319,1
Mief2,4.1732344810372295,1
Grin1,4.173234481037105,1
Acacb,4.173234481036985,1
Sec24a,4.173234481036944,1
Trim32,4.173234481036869,1
Jade3,4.173234481036717,1
Gm28988,4.173234481036111,1
Ccny,4.173234481035812,1
Gm43258,4.17323448103577,1
Ube2q2,4.173234481035732,1
Erc1,4.173234481035624,1
Mapk13,4.173234481035509,1
B130055M24Rik,4.173234481035432,1
Fut7,4.173234481035371,1
Arhgap19,4.173234481035271,1
Kcnc1,4.173234481035204,1
Gse1,4.173234481035031,1
Gm15503,4.173234481034856,1
Smyd5,4.173234481034852,1
Zbtb7b,4.173234481034439,1
Fam171b,4.173234481034376,1
Tent4b,4.173234481033985,1
Slc25a15,4.173234481033953,1
Efhb,4.1732344810338216,1
Lgr4,4.173234481033795,1
9330151L19Rik,4.17323448103379,1
Gm35154,4.173234481033741,1
Tspan3,4.173234481033586,1
Zfp119b,4.173234481033514,1
Il9r,4.173234481033316,1
Oas1c,4.17323448103283,1
Ssh2,4.173234481032658,1
Hist1h2bb,4.173234481032423,1
Il21,4.173234481032208,1
Bco1,4.17323448103216,1
Inppl1,4.1732344810320825,1
9930111J21Rik2,4.173234481032061,1
Alox5,4.173234481031939,1
Dll4,4.173234481031834,1
Myl6b,4.173234481031621,1
Esr1,4.1732344810314235,1
Nadk2,4.1732344810313,1
Gm48552,4.173234481031269,1
Tmem107,4.173234481031263,1
Slfn8,4.173234481030923,1
Fam120b,4.17323448103088,1
Mutyh,4.173234481030638,1
Atp6v1g3,4.173234481030548,1
Nomo1,4.1732344810304385,1
Mogat1,4.173234481030437,1
Ercc1,4.173234481030433,1
Hoxaas3,4.173234481030245,1
Zfp65,4.17323448103013,1
Gpm6b,4.173234481030116,1
Rap1gds1,4.173234481030047,1
Krr1,4.173234481029985,1
Rilp,4.173234481029899,1
Pick1,4.1732344810298905,1
Dnajc13,4.173234481029886,1
Socs3,4.173234481029885,1
Nrn1l,4.173234481029807,1
Foxo4,4.173234481029055,1
Itgb4,4.173234481028725,1
Gm29113,4.173234481028296,1
Gm20939,4.173234481028269,1
2310001K24Rik,4.173234481028232,1
Lrrc9,4.173234481028166,1
Cep295,4.173234481028065,1
Tnks1bp1,4.173234481027997,1
4930481B07Rik,4.173234481027356,1
Pcid2,4.173234481027329,1
Rab11fip1,4.173234481027324,1
Gm44081,4.173234481027039,1
Rasl2-9,4.173234481026851,1
Tarsl2,4.173234481026844,1
Ugt1a10,4.173234481026819,1
Src,4.173234481026473,1
Arhgef39,4.1732344810264195,1
Casp9,4.173234481026352,1
Platr16,4.173234481026327,1
Nmral1,4.1732344810258555,1
Rcor3,4.173234481025835,1
Pik3r4,4.173234481025674,1
Gm17324,4.173234481025659,1
Zfp277,4.1732344810252995,1
Mib2,4.173234481025237,1
Klhl11,4.1732344810252,1
Trav6-7-dv9,4.173234481025045,1
Aldh1a3,4.173234481024963,1
Prg4,4.173234481024689,1
Vps37a,4.173234481024659,1
Zfp865,4.173234481024568,1
Trav7-5,4.173234481024449,1
Mrc1,4.173234481024225,1
Zc3h12a,4.1732344810240445,1
Scml2,4.173234481023869,1
Gm26628,4.173234481023713,1
Gm10602,4.173234481023675,1
Rundc3a,4.173234481023483,1
Xrcc2,4.173234481023102,1
Uckl1,4.17323448102299,1
Lin37,4.17323448102299,1
Wnt4,4.1732344810227495,1
Pnpla6,4.173234481022678,1
Zdhhc23,4.1732344810224955,1
Ick,4.173234481022429,1
3830408C21Rik,4.173234481022234,1
Gm14391,4.173234481022046,1
Rab31,4.1732344810220035,1
Gbf1,4.173234481021651,1
Bckdhb,4.17323448102121,1
Gm38944,4.173234481021201,1
Atp8b5,4.173234481020943,1
Rtn4rl1,4.173234481020819,1
Sptbn4,4.173234481020809,1
Pcdhgb6,4.173234481020778,1
Vps16,4.173234481020755,1
Tasp1,4.173234481020627,1
Scd1,4.173234481020579,1
Zfp967,4.173234481020413,1
Ints12,4.173234481020101,1
Kif1b,4.173234481019868,1
6430531B16Rik,4.173234481019858,1
Aldh6a1,4.173234481019809,1
Gm15687,4.173234481019721,1
Nt5dc3,4.173234481019399,1
Nkap,4.173234481019387,1
Trav6n-6,4.173234481019289,1
Cd2ap,4.173234481019013,1
Grsf1,4.1732344810188335,1
Dpp3,4.17323448101879,1
Syt7,4.173234481018713,1
Snhg4.1,4.1732344810185165,1
Icam2,4.173234481018222,1
Alpk1,4.173234481018003,1
Dmac2,4.173234481017939,1
Chrna2,4.173234481017774,1
Osbpl8,4.173234481017711,1
Jdp2,4.173234481017634,1
Tmem81,4.173234481017586,1
Scd2,4.173234481017556,1
C8g,4.173234481017365,1
Clec10a,4.173234481017307,1
Smurf2,4.173234481016945,1
Raet1d,4.17323448101661,1
Dact3,4.173234481016552,1
E130208F15Rik,4.173234481016536,1
4930579G18Rik,4.173234481016493,1
Gm42717,4.173234481015949,1
Sfxn4,4.173234481015844,1
March8,4.173234481015788,1
Pam,4.173234481015685,1
Ankzf1,4.17323448101566,1
Fhit,4.173234481015647,1
Gpr146,4.173234481015562,1
Scmh1,4.173234481015327,1
Zbtb33,4.173234481014968,1
4933424G06Rik,4.173234481014786,1
Gm20402,4.173234481014685,1
Atp6v0a2,4.17323448101468,1
Gm14168,4.173234481014414,1
Tlcd2,4.173234481014252,1
Pik3r6,4.173234481014217,1
Akap17b,4.173234481014129,1
Ap4b1,4.173234481014115,1
Fbxl17,4.173234481013938,1
Ppp1r13l,4.173234481013766,1
Qtrt2,4.173234481013671,1
Gm10501,4.173234481013622,1
Zc3h18,4.173234481013587,1
Thra,4.173234481013122,1
Prpf4,4.17323448101297,1
Arfgef3,4.173234481012664,1
Nmur1,4.173234481012633,1
Borcs6,4.173234481012609,1
Gm12258,4.173234481012535,1
Sept10,4.173234481012497,1
Polh,4.173234481012373,1
Fam129a,4.173234481012369,1
Gm37469,4.173234481012268,1
Tmem9,4.1732344810119635,1
Lin7a,4.173234481011959,1
Mast4,4.173234481011895,1
Gm43466,4.173234481011505,1
Comt,4.173234481011403,1
Tmem200b,4.173234481011176,1
Mss51,4.17323448101117,1
Itga9,4.1732344810111055,1
Pqbp1,4.173234481011102,1
Tmtc1,4.173234481011071,1
Gm15327,4.1732344810107005,1
Zfp758,4.173234481010687,1
Elmo3,4.173234481010575,1
Igfbp6,4.173234481010091,1
Rffl,4.173234481009962,1
Tmem254c,4.173234481009934,1
Fbxo11,4.173234481009767,1
Ddx56,4.173234481009089,1
Kcnk7,4.173234481008963,1
Lemd2,4.173234481008789,1
BC028528,4.173234481008459,1
Cdyl2,4.173234481007816,1
Tmem80,4.173234481007634,1
Pdp1,4.173234481007603,1
Nudt22,4.173234481007486,1
Rnf39,4.173234481007208,1
Klhl4,4.1732344810069275,1
Trex1,4.173234481006407,1
Smim4,4.173234481006156,1
Ifi207,4.173234481006148,1
Rassf3,4.173234481005788,1
Dpys,4.173234481005574,1
Elovl6,4.173234481005295,1
Cplane1,4.173234481005254,1
Gm16933,4.17323448100525,1
Cemip2,4.173234481004947,1
Hadh,4.173234481004891,1
Fbxl14,4.173234481004805,1
Trav6-5,4.173234481004698,1
Sgo2a,4.173234481004474,1
Zfp513,4.1732344810044015,1
Gm4117,4.173234481004042,1
Bsdc1,4.173234481003974,1
Accs,4.173234481003956,1
Zfp943,4.17323448100395,1
Miga2,4.173234481003745,1
Them6,4.173234481003489,1
Slc31a2,4.173234481003488,1
Crtap,4.173234481003133,1
Tmsb15a,4.1732344810029645,1
Gm11491,4.173234481002635,1
Gm26510,4.173234481002611,1
Iqck,4.17323448100212,1
Rogdi,4.173234481001941,1
Ankmy2,4.173234481001439,1
Irs3,4.1732344810013,1
Gm28512,4.17323448100126,1
Pcdhgb4,4.1732344810012,1
Gm20707,4.173234481001162,1
Ctxn1,4.173234481001074,1
8030462N17Rik,4.173234481000857,1
Chpt1,4.173234481000816,1
Ccne2,4.173234481000273,1
Gm41442,4.173234481000193,1
B3glct,4.1732344810001205,1
Tpra1,4.173234481000072,1
Trbv29,4.173234481000071,1
Golt1b,4.173234480999934,1
Tmx4,4.173234480999841,1
Gm29156,4.173234480999723,1
Slc6a20b,4.1732344809994615,1
Cavin3,4.173234480999314,1
Tfcp2,4.173234480998994,1
Lrrc45,4.1732344809989925,1
Msh2,4.1732344809988975,1
A430093F15Rik,4.1732344809988104,1
Gm15674,4.173234480998607,1
Gm10353,4.173234480998554,1
Dusp12,4.173234480998511,1
Eepd1,4.173234480998488,1
Fam227a,4.173234480998335,1
Lclat1,4.1732344809983175,1
Ciita,4.1732344809980155,1
Dmrta1,4.173234480997614,1
Araf,4.173234480997475,1
Podnl1,4.173234480997439,1
Ccdc69,4.1732344809974276,1
B230359F08Rik,4.173234480997419,1
Antxr1,4.173234480997193,1
Ldlrad4,4.173234480996957,1
Arhgef9,4.173234480996854,1
Clip1,4.173234480996723,1
Pxn,4.173234480996119,1
Mfsd11,4.1732344809958315,1
Appbp2,4.173234480995759,1
Klhl12,4.173234480995632,1
Rwdd2b,4.1732344809954,1
Trim68,4.173234480995356,1
Cspg5,4.173234480995009,1
Chchd6,4.173234480994938,1
Bet1,4.173234480994559,1
Prr14l,4.173234480994396,1
Kif13a,4.173234480994353,1
Gm45464,4.173234480994221,1
Zfp335,4.1732344809941955,1
Sav1,4.173234480994138,1
A330023F24Rik,4.173234480992987,1
Tmem150a,4.17323448099282,1
Zfp644,4.173234480992806,1
Orc1,4.173234480992392,1
Habp4,4.173234480991974,1
Pilra,4.173234480991881,1
Gtf2ird1,4.173234480991654,1
Cenpt,4.173234480991409,1
Pex11b,4.173234480991336,1
Gm16740,4.173234480991303,1
Neu4,4.173234480991106,1
Sike1,4.173234480990808,1
Grwd1,4.173234480990585,1
Lzts3,4.173234480990403,1
Elmo2,4.173234480990182,1
B430219N15Rik,4.173234480989735,1
9230116N13Rik,4.173234480989666,1
Dcxr,4.173234480989498,1
Dgkd,4.1732344809894055,1
Prr5l,4.173234480989323,1
Slc5a6,4.173234480989185,1
Swsap1,4.173234480989085,1
Gm8773,4.173234480989077,1
Etnk2,4.173234480988487,1
Rtkn,4.173234480988354,1
Tbccd1,4.173234480987809,1
Itgb5,4.173234480987551,1
Fbxo32,4.1732344809875315,1
Fam193b,4.173234480987073,1
BC049762,4.1732344809870074,1
Erlin1,4.173234480986936,1
Wdr38,4.1732344809866335,1
Ap2b1,4.173234480986482,1
Ppef2,4.173234480986249,1
Rnf11,4.1732344809852115,1
Zfp94,4.17323448098516,1
Dock1,4.17323448098515,1
Mettl14,4.173234480985148,1
Wdr31,4.173234480984851,1
Urb2,4.173234480984824,1
Ogfod3,4.1732344809846,1
Aig1,4.173234480984462,1
Ush1c,4.1732344809842274,1
Mxra7,4.173234480983999,1
Tjap1,4.173234480983497,1
Rasal1,4.173234480983399,1
Dnase1l2,4.173234480983232,1
Gm47467,4.173234480983172,1
Mllt6,4.173234480983117,1
Tspan32os,4.173234480983108,1
Lpp,4.173234480982911,1
Megf9,4.1732344809826625,1
Rras,4.1732344809826625,1
Tnfsf8,4.173234480982641,1
Bbs10,4.173234480982622,1
Crebrf,4.1732344809822886,1
Gm44200,4.173234480982215,1
Dcaf11,4.173234480982181,1
Smim22,4.17323448098217,1
Prpf40b,4.17323448098194,1
Osbpl1a,4.173234480981639,1
Clec3b,4.1732344809816055,1
5730455P16Rik,4.17323448098141,1
Elovl2,4.1732344809811845,1
Zfp799,4.173234480981034,1
Nudt13,4.173234480981002,1
Gm34093,4.17323448098085,1
Gm2237,4.173234480980702,1
Inf2,4.17323448098042,1
9330179D12Rik,4.173234480980233,1
Gm47766,4.173234480980123,1
Kmt2d,4.173234480980067,1
Sox15,4.173234480980063,1
Taf4,4.173234480979937,1
Col11a1,4.17323448097981,1
Cnga1,4.173234480979387,1
2900089D17Rik,4.1732344809793,1
Srp54b,4.173234480979237,1
Ccpg1os,4.173234480978571,1
Zfp869,4.173234480978449,1
Ankrd61,4.173234480978399,1
Slc2a8,4.173234480978351,1
Top3a,4.173234480978321,1
Xylb,4.173234480978294,1
Kif20a,4.173234480978286,1
Fbxo46,4.173234480978204,1
Gm45515,4.173234480978078,1
Zfp180,4.173234480977775,1
Cpe,4.173234480977595,1
Vps8,4.1732344809775235,1
Arhgef5,4.173234480977453,1
Trmt13,4.173234480977079,1
Trim14,4.173234480976748,1
Ahdc1,4.17323448097663,1
Katnal1,4.173234480976545,1
Amd1,4.1732344809765065,1
Gm43057,4.173234480976491,1
Arhgef2,4.173234480975512,1
Abcf3,4.173234480975477,1
Nr3c2,4.173234480975372,1
F830016B08Rik,4.17323448097537,1
Ecm1,4.17323448097519,1
Pigm,4.1732344809748785,1
E230001N04Rik,4.173234480974861,1
Gm32432,4.1732344809748385,1
Ufsp1,4.17323448097455,1
Fam234a,4.173234480973981,1
Mical1,4.17323448097395,1
Gm47015,4.173234480973841,1
Cib2,4.173234480973704,1
Lrrc58,4.17323448097369,1
Tcta,4.173234480973657,1
Vps53,4.17323448097362,1
1810049J17Rik,4.173234480973399,1
Ogfod2,4.173234480973398,1
Nat14,4.1732344809731075,1
Gm41392.1,4.173234480972748,1
Ropn1l,4.17323448097273,1
Nnt,4.173234480972676,1
Piga,4.173234480972536,1
Gm15411,4.173234480972475,1
Snhg4,4.1732344809723525,1
St3gal5,4.173234480972195,1
Mvb12b,4.17323448097204,1
Gm13840,4.173234480971925,1
Fam13a,4.173234480971796,1
Pspc1,4.173234480971602,1
Epc2,4.173234480971465,1
2310026I22Rik,4.173234480971246,1
Ints1,4.173234480971186,1
Cryaa,4.173234480970868,1
Scg5,4.173234480970781,1
L2hgdh,4.173234480970772,1
Gm26692,4.1732344809706605,1
Btla,4.17323448097059,1
Nav2,4.173234480970553,1
Cbll1,4.173234480970509,1
Ugt1a8,4.173234480970325,1
Siae,4.173234480970065,1
Trav15-2-dv6-2,4.173234480969806,1
Tcn2,4.173234480969767,1
Tigd3,4.173234480969736,1
Gm13610,4.173234480969549,1
Rbm44,4.173234480969519,1
Klri2,4.173234480969504,1
Bcas3os1,4.173234480969334,1
Gpr155,4.173234480969278,1
Spag6l,4.17323448096922,1
Gm48949,4.1732344809691915,1
Magi2,4.173234480969029,1
Ece1,4.173234480969006,1
Zfp114,4.1732344809689,1
Tmem156,4.1732344809687625,1
Bcorl1,4.17323448096873,1
Lcn6,4.173234480968702,1
Hlcs,4.17323448096869,1
Wnt5b,4.173234480968568,1
Gzma,4.173234480968482,1
Ptgir,4.1732344809682935,1
Atxn7l1os2,4.173234480968209,1
Rragb,4.173234480968025,1
Slc4a7,4.173234480967982,1
Ctdp1,4.1732344809678485,1
Snx15,4.173234480967841,1
1700028J19Rik,4.173234480967613,1
Rbm14,4.1732344809674276,1
Brd3os,4.173234480967341,1
St3gal3,4.173234480967093,1
Gm43062,4.173234480966402,1
Ltb4r1,4.173234480966304,1
Tbc1d8b,4.173234480966247,1
Llgl1,4.1732344809662205,1
Pdzd2,4.173234480965993,1
Lin7b,4.173234480965925,1
Ctdsp2,4.173234480965828,1
Gm29112,4.1732344809657915,1
Ubxn11,4.173234480965671,1
Bcl9,4.173234480965637,1
Rere,4.173234480965525,1
Map11,4.173234480964995,1
Slc25a26,4.173234480964892,1
Zfp217,4.173234480964737,1
Cacnb3,4.173234480964734,1
Gm32468,4.173234480964367,1
Usp50,4.173234480964274,1
Efcab2,4.173234480964145,1
Ncs1,4.173234480964064,1
Gas7,4.1732344809640445,1
Kcna7,4.1732344809640205,1
Ttc19,4.173234480963885,1
4930455C13Rik,4.17323448096362,1
Usp6nl,4.1732344809635045,1
Gm16120,4.173234480963481,1
Gm49164,4.1732344809632576,1
Tnni1,4.173234480963189,1
Spryd7,4.17323448096284,1
Gm43707,4.173234480962839,1
Atg4a-ps,4.17323448096274,1
Scel,4.1732344809622735,1
Cab39l,4.173234480962175,1
Ak5,4.1732344809619395,1
Dusp22,4.1732344809619,1
1700030J22Rik,4.173234480961862,1
Atg4d,4.173234480961618,1
Eya1,4.173234480961356,1
Tmem217,4.173234480961167,1
Ppp1r7,4.173234480961105,1
Pde6a,4.173234480960913,1
Ankrd24,4.173234480960792,1
Traf7,4.173234480960508,1
Gtsf1,4.173234480960457,1
Cd79a,4.173234480959942,1
Cdc42ep4,4.173234480959735,1
S1pr2,4.173234480959484,1
Caskin2,4.173234480959483,1
Atf6b,4.173234480959436,1
Cacna1a,4.173234480958458,1
2010320M18Rik,4.173234480958274,1
Gbp9,4.173234480958255,1
Kifc2,4.173234480958233,1
2900060B14Rik,4.173234480958144,1
Slc18a2,4.173234480958115,1
Ptch1,4.173234480958023,1
Hist2h2ab,4.17323448095764,1
Hk3,4.173234480957541,1
Lipm,4.173234480957486,1
Serhl,4.173234480957244,1
Clec11a,4.173234480957196,1
Dars2,4.173234480957065,1
Rslcan18,4.1732344809570145,1
Mcts2,4.173234480956936,1
Lnx2,4.173234480956478,1
Gm12971,4.173234480956419,1
Coa5,4.173234480956324,1
Insm1,4.173234480956235,1
Gm42696,4.173234480956109,1
Edc4,4.1732344809559585,1
Adam4,4.173234480955908,1
Enox2,4.173234480955388,1
Ston1,4.173234480954985,1
Afap1,4.1732344809548785,1
Gm5464,4.173234480954731,1
Csf2rb2,4.173234480954689,1
Gm42702,4.173234480954651,1
Susd6,4.1732344809545685,1
B4gat1,4.173234480954514,1
Gm26670,4.1732344809543855,1
Gpx8,4.173234480954306,1
Serpine1,4.173234480954144,1
Inka2,4.17323448095402,1
AC149091.1,4.173234480953926,1
Calca,4.17323448095382,1
Trps1,4.173234480953543,1
2210016L21Rik,4.173234480953536,1
